,text,target
903,"['दिल्ली', 'दर्शकों', 'पीटरसन', 'धमाकेदार', 'पारी', 'उम्मीद', 'रहेगी,']",1
904,"['गन्ना', 'किसानों', 'कहना', 'गन्ना', 'मूल्य', 'भुगतान', 'रही', 'देरी', 'निश्चित', 'रूप', 'मुश्किलें', 'बढ़', 'जाती', 'है।']",0
905,"['सरकार', 'स्वीकृत', 'परियोजना', 'जल्द', 'शुरू', 'वाली']",1
906,"['जगह', 'गुमनाम', 'जितनी', 'तरक्की', 'होनी', 'चाहिए', 'थी,', 'उतनी', 'हुई.']",0
907,"['दूल्हे', 'सिर', 'मौर', 'सुशोभित']",1
908,"['धरना', 'देना', 'पड़ा।']",0
909,"['वन्य', 'प्राणियों', 'मारना', 'कानूनन', 'जुर्म']",0
910,"['चाहता', 'देविका', 'दु:ख', 'पहुंचे।']",1
911,"['विवाह', 'कुव्यवस्था', 'देख', 'बाराती', 'भड़क', 'उठे']",0
912,"['कप्तान', 'धौनी', 'रवींद्र', 'जडेजा', 'उपयोगी', 'प्रदर्शन', 'है।']",1
913,"['मुलाकात', 'फलदायी', 'रही', 'क्योंकि', 'लतीफ', 'दोबारा', 'दोहराया', 'मुख्य', 'चयनकर्ता', 'बनने', 'दिलचस्पी', 'रखते।']",0
914,"['एप', 'बच्चों', 'मनोरंजन', 'पढ़ाई', 'अच्छा', 'मेल', 'लेकर', 'आता', 'है।']",1
915,"['ऑफर', 'तहत', 'आंशिक', 'कैंसिलेशन', 'नॉर्मल', 'कैंसिलेशन', 'फीस', 'जरिए', 'मुमकिन', 'होगा']",1
916,"['हमने', 'अच्छी', 'शुरुआत', 'रास्ता', 'भटक', 'गए।']",0
917,"['तुम', 'असभ्य', 'व्यक्ति', 'क्यों', 'रहते']",0
918,"['पश्चिम', 'बंगाल', 'शासन', 'ऐसी', 'शिकायतें', 'लगातार', 'आने', 'चिटफंड', 'कंपनियों', 'ऊपर', 'प्रतिबंध', 'लगाना', 'पड़ा', 'है।']",0
919,"['उन्होंने', 'कहा,मुझे', 'कप्तानी', 'सौंपी', 'गई', 'मुझे', 'अच्छा', 'लगा।']",1
920,"['इन्दिरा', 'गाँधी', '14', 'निजी', 'बैंकों', 'राष्ट्रीयकरण', 'बाध्य', 'पड़ा।']",0
921,"['पंडित', 'महेश', 'क्षेत्र', 'प्रतिष्ठित', 'व्यक्ति']",1
922,"['मौके', 'उपस्थित', 'विधायकों', 'हमें', 'सबकों', 'मिलजुल', 'जिले', 'समग्र', 'विकास', 'दिशा', 'अग्रसर']",1
923,"['ज़िंदादिल', 'व्यक्ति', 'जीवन', 'खुशियों', 'भरा']",1
924,"['यहां', 'अच्छी', 'विकसित', 'पार्को', 'सफाई', 'कर्मचारियों', 'लापरवाही', 'साफ', 'नजर', 'आती', 'है।']",0
925,"['भूतनाथ', 'कठिन', 'प्रयास', 'हर', 'थोड़ी', 'देर', 'बोमन', 'राजनीतिक', 'ढोंग', 'दुश्मन', 'नीचा', 'दिखाने', 'कभी', 'पीछे', 'हटता।']",0
926,"['आय', 'अधिक', 'व्यय', 'करेगा', 'अवश्य', 'निर्धन', 'जायेगा।']",0
927,"['ऑफर', 'तहत', 'आंशिक', 'कैंसिलेशन', 'नॉर्मल', 'कैंसिलेशन', 'फीस', 'जरिए', 'मुमकिन', 'होगा।']",1
928,"['कागजों', 'बेदखल', 'जानकार', 'सूत्रों', 'बताया', 'अधिकारी', 'अतिक्रमण', 'विरूद्ध', 'कार्रवाई', 'बच', 'हैं।']",0
929,"['पाबंदियों', 'कारण', 'रुपये', 'गए', 'कर्ज', 'डॉलर', 'परिवर्तित', 'कराना', 'आसान', 'रह', 'है।']",0
930,"['मैं', 'सादगी', 'विनम्रता', 'कायल', 'हूं।']",1
931,"['रिलायंस', 'कंपनी', 'कारण', 'आर्थिक', 'मानसिक', 'उत्पीडन']",0
932,"['आपके', 'अनुपयोगी', 'वस्तु']",1
933,"['दारोमदार', 'स्टेन', 'भुवी', 'था,', 'इसलिए', 'आठ', 'ओवर', 'अति', 'महत्वपूर्ण', 'गए।']",1
934,"['राम', 'सभ्य', 'व्यक्ति']",1
935,"['चांदनी', 'चौक', 'इलाके', 'नगर', 'निगम', 'कारोबारियों', 'दुकाने', 'सील', 'पक्ष', 'है।']",0
936,"['मुझे', 'लगता', 'मुझे', 'चीज', 'अधिक', 'स्तब्ध', 'व्यक्ति', 'जानकारी', 'आशा', 'सार्वजनिक', 'जीवन', 'निजी', 'जीवन', 'इतना', 'अलग', 'कैसे', 'है।']",0
937,"['भारतीय', 'क्रिकेट', 'तंत्र', 'इतना', 'पैसा', 'आलोचना', 'करके', 'इससे', 'वंचित', 'चाहता।']",1
938,"['कल', 'शाम', 'ठंडी', 'हवा', 'बह', 'रही']",1
939,"['अब्दी', ""कहा,'संघ"", 'सजा', 'देना', 'अनुचित', 'है.']",0
940,"['संक्रमित', 'नेत्र', 'रोशनी', 'बरकरार', 'रहने', 'बारे', 'है।']",0
941,"['मोदी', 'गुट', 'समर्थक', 'जिला', 'संघों', 'पदाधिकारी', 'सोमवार', 'गुलाबीनगर', 'पहुंच', 'गए', 'थे।']",1
942,"['शहर', 'रही', 'घटनाओं', 'लेकर', 'व्यापारियों', 'खासा', 'आक्रोश', 'है।']",0
943,"['सृजनशील', 'गृहणी', 'शोभा', 'बढ़ाती', 'है।']",1
944,"['राजस्थान', 'जीत', 'प्रवीण', 'ताम्बे', 'शेन', 'वॉटसन', 'गेंदबाजी', 'जबरदस्त', 'भूमिका', 'रही।']",1
945,"['मंगलवार', 'रक्षामंत्रालय', 'एथारिटी', 'चैनल', 'विरूद्ध', 'कार्रवाई', 'लिखा।']",0
946,"['', 'पुलिस', 'परीक्षा', 'अनुचित', 'साधनों', 'उपयोग', 'धाराओं', 'तहत', 'मामला', 'दर्ज', 'किया।']",0
947,"['दर्शकों', 'धन्यवाद', 'बोलना', 'बनता', 'है।']",1
948,"['आब्दी', 'बीबीसी', 'फोन', 'बताया', 'बीसीसीआई', 'निर्णय', 'एकदम', 'अनुचित', 'अदालत', 'शरण', 'जाएंगे.']",0
949,"['मेरे', 'सिंगर', 'बनने', 'लड़ाई', 'कड़ी', 'थी।']",0
950,"['इसलिए', 'हृदय', 'रोगी', 'थकान', 'तनाव', 'महसूस', 'हैं,', 'जिसके', 'परिणामस्वरूप', 'ब्लडप्रेशर', 'बढ़', 'है।']",0
951,"['मखमली', 'आवाज', 'जादू', 'पर्सनैलिटी', 'सादगी', 'कमाल']",1
952,"['हर', 'जिम्मेवारी', 'पल्ला', 'झाड़ता', 'नजर', 'आ', 'है।']",0
953,"['मोदी', 'ट्वीट', 'मैं', 'सामान्य', 'रुप', 'निचले', 'आया', 'हूं', 'इसलिए', 'मेरी', 'राजनीति', 'लोगों', 'नीच', 'राजनीति', 'होगी.']",1
954,"['विपरीत', 'चेन्नई', 'टीम', 'बल्लेबाजी', 'गेंदबाजी', 'क्षेत्ररक्षण', 'शानदार', 'रही', 'है.']",1
955,"['गर्म', 'तवे', 'रोटी', 'डालनी', 'चाहिए', 'अन्यथा', 'चिपक', 'जाती', 'है.']",0
956,"['लंदन', 'दोनों', 'मेडल', 'स्पर्धाओं', 'फाइनल', 'पहुंचने', 'बावजूद', 'पदक', 'जीतने', 'नाकामयाब', 'रही', 'थी।']",0
957,"['श्याम', 'जीवन', 'अनाथ', 'बच्चों', 'परवरिश', 'बिता']",1
958,"['बहुमुखी', 'प्रतिभा', 'धनी', 'गुलजार', 'गीतकार,', 'कवि,', 'पटकथा', 'लेखक,', 'निर्देशक', 'निर्माता', 'हैं।']",1
959,"['मैं', 'पछताना', 'चाहती', 'बेटे', 'बढ़ते', 'देख', 'पाई।']",0
960,"['मोदी', 'देश', 'प्रधानमंत्री', 'बनाने', ""'भाग्यशाली'"", 'सीट', 'जीतने', 'ओर', 'पुरजोर', 'कोशिशें', 'है।']",1
961,"['फेसबुक', 'प्रोफाइल', 'उम्मीदवार', 'व्यक्तित्व', 'सटीक', 'परीक्षण', 'है।']",1
962,"['मीरा', 'विरह', 'गीतों', 'समकालीन', 'कवियों', 'अपेक्षा', 'अधिक', 'स्वाभाविकता', 'पाई', 'जाती']",1
963,"['आपका', 'तर्क', 'अकाट्य']",0
964,"['खुद', 'प्रफ़ेसर', 'मनकेकर', 'नम्रतापूर्वक', 'कॉमेंट', 'देने', 'इनकार', 'किया।']",1
965,"['शुक्रवार', 'देर', 'रात', 'मीरा', 'रोड़', 'अनुचित', 'व्यवहार', 'आरोप', 'पुलिस', 'गिरफ्तार', 'लिया', 'पुलिस', 'स्टेशन', 'ले', 'गई।']",0
966,"['उन्होंने', 'अनथक', 'निस्वार्थ', 'भाव', 'काम', 'अक्सर', 'सेहत', 'परवाह', 'की।']",1
967,"['सेक्टर', 'अधिकारी', 'दायित्व', 'निर्वहन', 'कुशलता', 'पूर्वक', '।']",1
968,"['पूर्व', 'समझौतों', 'गंभीरतापूर्वक', 'कदम', 'उठाने', 'बजाय', 'पाक', 'भड़काने', 'बयान', 'दे']",0
969,"['युवा', 'भारतीय', 'क्रिकेटर', 'आदर्श', 'हैं।']",1
970,"['ज्यादातर', 'व्यवसायी', 'चोरी-छिपे', 'दुकानों', 'रिफिलिंग', 'सेंटर', 'बनाए', 'हैं।']",0
971,"['वेद', 'हमें', 'राष्ट्रीयता', 'उदात्त', 'भावना', 'जोड़ते', 'देश', 'प्रति', 'हमें', 'दायित्व', 'बोध', 'करवाते', 'हैं।']",1
972,"['हज', 'यात्रा', '2014', 'तैयारियां', 'जोर', 'शोर', 'चल', 'रही', 'हैं।']",1
973,"['अब', 'मुझे', 'बात', 'अफसोस', 'मैंने', 'ऐसा', 'क्यों', 'किया।']",0
974,"['तस्वीर', 'दोनों', 'बेहद', 'दिलकश', 'लग', 'थे।']",1
975,"['पाकिस्तान', '9', 'महीने', 'बच्चे', 'लगा', 'हत्या', 'आरोप']",0
976,"['अभिक्रिया', 'फलस्वरूप', 'विशाल', 'मात्रा', 'ऊर्जा', 'उत्पन्न', 'है।']",1
977,"['असल', 'कोशिश', 'रही', 'संभावित', 'तौर', 'काले', 'धन', 'देश', 'निवेश', 'मामलों', 'पता', 'लगाया', 'सके।']",1
978,"['गुजरात', 'मध्य', 'प्रदेश', 'सरकार', 'अवरोध', 'पैदा', 'किया।""']",0
979,"['दोनों', 'गुपचुप', 'तरीके', 'शादी', 'की।']",0
980,"['डॉयलग', 'आज', 'लोगो', 'जेहन', 'ताजा', 'है।']",1
981,['अकेला'],0
982,"['गायकों', 'स्वरों', 'गुंजित', 'भवन', 'शांत', 'बैठे']",1
983,"['सिंह', 'केंद्र', 'आ', 'गए', 'कवायदों', 'कुशल', 'सुधारक', 'तमगा', 'दिला', 'दिया।']",1
984,"['नागपुर', 'रोड', 'मंगलवार', 'सुबह', 'करीब', 'सवा', '11', 'बजे', 'भयानक', 'हादसा', 'हुआ।']",0
985,"['घायल', 'लोगों', 'प्राथमिक', 'उपचार', 'रांची', 'रेफर', 'है.']",0
986,"['देश-दुनिया', 'बेपरवाह', 'धुन', 'मस्त', 'रहता']",1
987,"['लगातार', 'जीत', 'दर्ज', 'करके', 'रॉयल्स', 'हौसले', 'बुलंद', 'है।']",1
988,"['माँ', 'बच्चे', 'पीठ', 'सहला', 'रही']",1
989,"['क्रिकेट', 'हैट्रिक', 'लगाने', 'गेंदबाज़', 'बेहद', 'भाग्यशाली', 'माना', 'जाता']",1
990,"['कारण', 'ग्राम', 'पानी', 'समस्या', 'जस', 'तस', 'हुई।']",0
991,"['सम्राट', 'बडी', 'खूबी', 'हर', 'केस', 'लॉजिक', 'तलाशना', 'जानता', 'है।']",1
992,"['शाहरुख', 'खान', '', 'प्रशंसकों', 'अपील', 'खुशहाल', 'देश', 'रहना', 'चाहते', 'बाहर', 'निकलें', 'मतदान', 'करें।']",1
993,"['किंतु', 'तबादले', 'सिलसिला', 'अगर', 'लगातार', 'विरोध', 'आवाज', 'उठना', 'लाजिमी', 'है।']",1
994,"['पालिका', 'बेशक', 'जेनरेटर', 'जलापूर्ति', 'देने', 'दावा', 'रही', 'हो,', 'हालात', 'विपरीत', 'हैं।']",0
995,"['बॉलीवुड', 'दंबग', 'सलमान', 'खान', 'वो', 'काफी', 'अंधविश्वासी', 'हैं।']",1
996,"['लोग', 'पानी', 'खरीद', 'पी', 'बोतल', 'वाटर', 'केन', 'लेकर', 'चलने', 'अभ्यस्त', 'हैं।']",0
997,"['मामले', 'मैं', 'खुद', 'खुशनसीब', 'मानता', 'हूं,', 'मुझे', 'हर', 'सीरियल', 'अलग-अलग', 'किरदार', 'निभाने', 'मौका', 'मिला।']",1
998,"['उन्होंने', 'स्टार्क', 'ओर', 'बल्ला', 'फेंका,', 'मार', 'हों,']",0
999,"['सपने', 'सोने', 'देते।']",0
1000,"['आदित्य', 'परिवार', 'खुशी', 'पूर्वक', 'जिंदगी', 'गुजारते', 'है।']",1
1001,"['', 'एनडीए', '6', 'वर्ष', 'कार्यकाल', 'विकास', 'मामले', 'अच्छा', 'है।']",0
1002,"['पंजाब', 'टीम', 'बेहतर', 'रन', 'गति', 'कारण', 'शीर्ष', 'है.']",1
1003,"['बेंगलूर', 'ओर', 'खेल', 'क्रिस', 'गेल', 'वेस्टइंडीज', 'साथी', 'शांत', 'कराया.']",0
1004,"['बिना', 'जीडीपी', 'दोबारा', 'ग्रोथ', 'रास्ते', 'लाना', 'मुमकिन', 'है।']",0
1005,"['मुलाकात', 'दोनों', 'तरफ', 'जवानों', 'वॉलीबॉल', 'दोस्ताना', 'मैच', 'खेला।']",1
1006,"['लु', 'लोग', 'दूसरों', 'मदद', 'हमेशा', 'तैयार', 'रहते']",1
1007,"['पार्क', 'खराब', 'फव्वारा', 'शोभा', 'बढ़ाने', 'बजाय', 'बिगाड़', 'है।']",0
1008,"['बाल', 'कलाकार', 'चरित्र', 'सबल', 'तरीके', 'प्रस्तुत']",1
1009,"['आपदा', 'निश्चित', 'तौर', 'अर्थव्यवस्था', 'निर्माण', 'विकास', 'कार्यों', 'प्रभावित', 'करती']",0
1010,"['महंगाई', 'मार', 'बचाने', 'वाली', 'बेहतरीन', 'बेहतरीन', 'स्कीम', 'व्यर्थ', 'साबित', 'सकती', 'है.']",0
1011,"['चिकित्सकों', 'मुताबिक', 'ह्रदय', 'सजर्री', 'हुई,', 'पैर', 'काटना', 'पड़', 'है.']",0
1012,"['संत', 'ललाट', 'तेजोमंडित']",1
1013,"['परियोजना', 'लगभग', '268', 'करोड़', 'रुपये', 'है,', 'जिसके', 'तहत', 'सड़क', 'ड्रेनेज', 'कार्य,', 'स्टील', 'रिन्फोर्समेंट,', 'कंक्रीट', 'कार्य,', 'जाँच', 'काम', 'किये', 'जाने', 'हैं।']",1
1014,"['नीलोखेड़ी', 'तरावड़ी', 'कोहरे', 'हालात', 'जस', 'तस', 'बने', 'हैं।']",0
1015,"['इससे', 'बैंक', 'पहुंचे', 'ग्राहक', 'भटकने', 'मजबूर', 'हुए।']",0
1016,"['चालाकी', 'चोर', 'खुश', 'खुशीखुशी', 'चादर', 'तान', 'गया।']",1
1017,"['लंबे', 'समय', 'इंतजार', 'स्ववित्त', 'पोषित', 'कॉलेजों', 'शिक्षकों', 'खुशखबरी', 'मिलने', 'उम्मीद', 'है।']",1
1018,"['बार', 'चुनौती', 'क्वार्टर', 'फाइनल', 'निपट', 'गई।']",0
1019,"['शहर', 'चोरी-छिपे', 'अवैध', 'धंधा', 'जोर', 'शोर', 'चल']",0
1020,"['वकीलों', 'कहना', 'पैसा', 'वापसी', 'सुपरटेक', 'बाध्य', 'होगा।']",1
1021,"['मैं', 'परिवार', 'कोच', 'अन्य', 'लोगों', 'आभारी', 'हूं,']",1
1022,"['ऑपरेशन', 'रोगी', 'परिजनों', 'रक्त', 'व्यवस्था', 'करनी', 'पड़', 'रही', 'है।']",0
1023,"['राजस्थान', 'बारा', 'सहित', 'शहरों', 'आवागमन', 'सुगम', 'जाएगा।']",1
1024,"['मौसम', 'वजह', 'फ्लाइट', 'देरी', 'कैंसल', 'हालत', 'स्कीम', 'मान्य', 'होगी।']",0
1025,"['मांग', 'कमी', 'सामना', 'भारतीय', 'ऑटो', 'उद्योग', 'पूरी', 'वैल्यू', 'चैन', '1.50', 'लाख', 'लोगों', 'नौकरी', 'हाथ', 'धोना', 'पड़ा', 'है।']",0
1026,"['मोदीअपने', 'आपको', 'खुशनसीब', 'समझते', 'आडवाणी', 'लोकसभा', 'क्षेत्र', 'वोट', 'डालने', 'अवसर', 'मिल']",1
1027,"['दहेज', 'प्रथा', 'समाज', 'शर्मनाक']",0
1028,"['कुटिल', 'व्यक्ति', 'दिल', 'बात', 'जान']",0
1029,"['मैत्रीपूर्ण', 'मैच', 'अखिलेश', 'कुमार', 'मैन', 'आफ', 'द', 'मैच', 'घोषित', 'गया।']",1
1030,"['महासमुंद', 'जिले', 'चार', 'विधानसभा', 'क्षेत्रों', 'मतदान', 'पूरी', 'शांतिपूर्ण', '।']",1
1031,"['टीम', 'इंडिया', 'कप्तान', 'महेन्द्र', 'सिंह', 'धोनी', 'वोट', 'डालने', 'निराश', 'है।']",0
1032,"['दिनों', 'बहुमुखी', 'प्रतिभा', 'धनी', 'अभिनेत्री', 'कोंकणा', 'सेन', 'शर्मा', 'फिल्म', ""'सजरूर"", ""कांता'"", 'काम', 'रही']",1
1033,"['गोली', 'दरोगा', 'सिपाही', 'घायल', 'गए।']",0
1034,"['घायल', 'अवस्था', 'पुलिस', 'व्यापारी', 'अस्पताल', 'ले', 'गई,', 'जहां', 'मौत', 'गई।']",0
1035,"['द', 'कारण', 'सारी', 'गाड़ियाँ', 'अनिर्धारित', 'समय', 'चल', 'रही']",0
1036,"['डाक्टर', 'पास', 'मधुमेही', 'रोगियों', 'भीड़', 'लगी']",0
1037,"['युक्तिपूर्वक', 'कार्य']",1
1038,"['यहां', 'पंप', 'नितांत', 'आवश्यक', 'है।']",1
1039,"['वक्ताओं', 'नारी', 'सम्मान', 'समाज', 'प्रगति', 'रास्ते', 'अग्रसर', 'है।']",1
1040,"['बई', 'पारी', 'दौरान', '17वें', 'ओवर', 'कीरोन', 'पोलार्ड', 'इतना', 'गुस्सा', 'आ', 'वो', 'बल्ला', 'मिशेल', 'स्टार्क', 'फेंकने', 'मजबूर', 'गए.']",0
1041,"['फिल्म', 'छो़डने', 'अप्रिय', 'वजह', 'है।']",1
1042,"['देशों', 'फैंस', 'मच्छरों', 'फैलने', 'वाली', 'बीमारियों', 'रात', 'घूमने', 'आसमाजिक', 'तत्वों', 'बचकर', 'रहने', 'चेतावनी', 'दी', 'गई', 'है।']",0
1043,"['टीचर्स', 'कहना', 'डीपीआई', 'सटीक', 'चाहते', 'मांग', 'कब', 'पूरी', 'होगी।']",1
1044,"['कानून', 'सिविक', 'एजेंसियों', 'टाउन', 'वेंडिंग', 'कमेटियों', 'गठन', 'अनिवार्य', 'है।']",0
1045,"['च्चों', 'साइट', 'इस्तेमाल', 'लेकर', 'अनुभव', 'सही', 'निर्णय', 'क्षमता']",0
1046,"['मध्यक्रम', 'ठीक', 'परख', 'पाई', 'ओपनरों', 'टीम', 'ठोस', 'शुरुआत', 'दिलाई', 'है।']",0
1047,"['बालक', 'मेघ', 'आच्छादित', 'आकाश', 'देख']",0
1048,"['मामले', 'ले', 'प्राथमिकी', 'दर्ज', 'जायेगी', 'दोषियों', 'विरुद्ध', 'कार्रवाई', 'जायेगी.']",1
1049,"['गुलजार', 'इतना', 'अभिभूत', 'दिखे', 'उन्होंने', 'खुद', 'माना', 'मौके', 'उनसे', 'बोलना', 'मुश्किल', 'है।']",0
1050,"['अवनत', 'दरों', 'वस्तुएँ', 'अधिक', 'बिकती']",0
1051,"['मेरी', 'पत्नी', 'मुझे', 'समस्या', 'इसलिए', 'हम', 'दोनों', 'करीब', 'आए', 'थे।']",1
1052,"['इनमें', 'सैकड़ा', 'अधिक', 'परीक्षार्थी', 'फोटो', 'पहचान', 'पत्र', 'ला', 'पाने', 'कारण', 'परीक्षा', 'वंचित', 'रह', 'गए।']",0
1053,"['विदेशी', 'लोग', 'भारतीय', 'शिष्टाचार', 'प्रभावित']",1
1054,"['डॉक्टरों', 'कहना', 'है,', 'डायरिया', 'प्रकोप', 'बारिश', 'तेज', 'किंतु', 'बार', 'रोगी', 'आने', 'लगे', 'हैं।']",0
1055,"['महान', 'टीम', 'सच्चा', 'परीक्षण', 'कामयाबी', 'बरक़रार', 'रखना']",1
1056,"['उन्होंने', 'जाति', 'समुदाय', 'राजनीति', 'बेकार', 'है।']",0
1057,"['पूर्व', 'सैनिक', 'वशिष्ठ', 'यादव', 'जिलाधिकारी', 'अविलंब', 'राहत', 'मुहैया', 'कराने', 'मांग', 'है।']",1
1058,"['देशभर', 'मज़दूर', 'मज़दूरी', 'मिलने', 'परेशानी', 'सामना', 'हैं,', 'दरियापुर', 'ग्रामीण', 'मामले', 'खुशकिस्मत', 'हैं.']",1
1059,"['वर्ष', '2012', 'आईपीएल', 'खिताब', 'जीत', 'चुकी', 'केकेआर', 'टीम', 'आईपीएल', 'सात', 'बेहद', 'निराशाजनक', 'प्रर्दशन', 'हार', 'क्रम', 'तोड़', 'पा', 'रही', 'है।']",0
1060,"['', 'नियम', 'खातों', 'प्राथमिक', 'जांच', 'आगे', 'जाने', 'बाध्य', 'हैं।']",1
1061,"['शिक्षा', 'विभाग', 'सरकारी', 'स्कूलों', 'क्वालिटी', 'एजुकेशन', 'देने', 'मामले', 'फिसड्डी', 'निकला।']",0
1062,"['मैं', 'आइफा', 'आभारी', 'हूं।']",1
1063,"['राजा', 'अपकर्षक', 'व्यक्ति', 'क्षमा']",1
1064,"['स्कोर', '400', 'ऊपर', 'ले', 'जाते', 'भारत', 'दक्षिण', 'अफ्रीकी', 'टीम', 'घुटने', 'टेकने', 'मजबूर', 'है.']",0
1065,"['कॉलेज', 'प्राचार्य', 'समय', 'अवकाश', 'जिसके', 'चलते', 'परीक्षा', 'दौरान', 'ढील', 'नजर', 'आ', 'रही', 'थी।']",0
1066,"['लगभग', '30', 'साल', 'सफेद', 'अवतार', 'ज्यादातर', 'सिने', 'प्रेमियों', 'दीवाना', 'बना', 'था।']",1
1067,"['मानना', 'फिल्मोद्योग', 'व्यक्तित्व', 'प्रदर्शन', 'सफलता', 'राज', 'है।']",1
1068,"['लोगों', 'ऑफर', 'डिस्काउंट', 'भरपूर', 'फायदा', 'उठाया।']",1
1069,"['अलावा', 'समय', 'मेहनत', 'दोनों', 'बेकार', 'चली', 'जाती', 'है।']",0
1070,"['इससे', 'शाम', 'ढलते', 'बाजार', 'अंधेरे', 'डूब', 'जाया', 'फलस्वरूप', 'लोग', 'दुकानें', 'बंद', 'विवश', 'जाते', 'हैं।']",0
1071,"['स्पॉट', 'फिक्सिंग', 'मौजूदा', 'जांच', 'कारण', 'पद', 'हटने', 'बाध्य', 'पड़ा', 'है।']",0
1072,"['आत्मघाती', 'धमकी', 'पुलिस', 'युवक', 'हिरासत', 'ले', 'लिया।']",0
1073,"['लगातार', 'विवादास्पद', 'घटनाओं', 'चलते', 'कद्दावर', 'क्रिकेट', 'प्रशासक', 'मोदी', 'पतन', 'शुरू', 'गया।']",0
1074,"['सलमान', 'टोयोटा', 'लैंड', 'क्रूजर', 'ड्राइव', 'काफी', 'नशे', 'हालत', 'थे।']",0
1075,"['आरोप', 'लोगों', 'पवन', 'महिला', 'शारीरिक', 'संबंध', 'बनाने', 'दवाब', 'डालना', 'शुरू', 'दिया।']",0
1076,"['दौरान', 'रास्ते', 'घात', 'लगाए', 'बदमाशों', 'पीछे', 'गोली', 'मार', 'दी', 'ज्वैलरी', 'कैश', 'लूट', 'ले', 'गए.']",0
1077,"['हम', 'आपको', 'चारों', 'फिल्मों', 'बारे', 'बताते', 'हैं,', 'ताकि', 'आपको', 'तय', 'दिक्कत', 'आज', 'सी', 'फिल्म', 'देखनी', 'है।']",1
1078,"['शादी', 'वजह', 'चिकित्सकों', 'विजय', 'उपचार', 'जख्मी', 'हालत', 'रवाना', 'दिया।']",0
1079,"['त्वचा', 'पड़ने', 'विपरीत', 'प्रभावों', 'बचाने', 'मदद', 'है।']",0
1080,"['दोनों', 'किरदार', 'काफी', 'जोशीला', 'है।']",1
1081,"['उन्होंने', 'जेपी', 'चौक', 'अनिश्चतकालीन', 'धरना', 'आंदोलन', 'शुरू', 'है।']",0
1082,"['जिग्\u200dनेश', 'शाह', 'अन्\u200dय', 'सहयोगियों', 'खिलाफ', 'कड़े', 'कदम', 'उठाने', 'दबाव', 'है।']",0
1083,"['इतना', 'खरा', 'दिखाता']",0
1084,"['शेन', 'वॉटसन', 'हैट्रिक', 'ली', 'टीम', 'हार', 'चलते', 'कमाल', 'ख़ास', 'चर्चा', 'मिली।']",0
1085,"['उसने', 'विकट', 'परिस्थितियों', 'मेरा']",1
1086,"['मेट्रो', 'कार्टून', 'एनीमेशन', 'माध्यम', 'लोगों', 'जागरूक', 'योजना', 'बना', 'है।']",1
1087,"['रेमो', 'डिसूज़ा', 'बार', 'डांसिंग', 'स्टाइल', 'लोगों', 'दीवाना', 'बनाने', 'आ', 'हैं।']",1
1088,"['अब', 'भारी', 'तादाद', 'कर्मचारी', 'रिटायर', 'हैं।']",0
1089,"['वजह,', 'कॉलोनियों', 'गांवों', 'फीडर', 'आपूर्ति', 'रही', 'है।']",1
1090,"['चर्चित', 'कहावत', 'न्याय', 'देरी', 'न्याय', 'देने', 'समान', 'है।']",0
1091,"['अभिनेता', 'फॉलोअर्स', 'संख्या', 'बढ़ती', 'रही', 'है.']",1
1092,"['बुद्ध', 'हमें', 'जीवन', 'सही', 'मूल्यों', 'सीख', 'दी']",1
1093,"['उन्होंने', '2012', 'लंदन', 'ओलंपिक', 'खेलों', 'वापसी', 'कोशिश', 'नाकाम', 'रहे।']",0
1094,"['सुविधा', 'तहत', 'पीएफ', 'निकासी', 'सहित', 'अन्य', 'भुगतान', 'लाभान्वित', 'खाते', 'डाल', 'जाता', 'है.']",1
1095,"['अरशद', 'वारसी', 'लाजवाब', 'कॉमिक', 'अभिनय', 'लगभग', 'दशक', 'दर्शकों', 'दीवाना', 'बनाया', 'है.']",1
1096,"['सबकुछ', 'ठीकठाक', 'दोनों', 'देशों', 'बीच', 'अगले', 'साल', 'टेस्ट', 'सीरीज', 'सकती', 'है.']",0
1097,"['धब्बेदार', 'आम', 'सड़ा']",0
1098,"['शुरूआत', 'सकारात्मक', 'परिणामों', 'फलस्वरूप', 'कंपनी', 'खदान', 'विकास', 'रिकॉर्ड', 'उत्पादन', 'उपलब्धि', 'हासिल', 'है।']",1
1099,"['कार्तिक', 'जरूर', 'आकर्षक', 'शॉट्स', 'खेलकर', 'प्रभाव', 'छोड़ा', 'अलावा', 'बल्लेबाजी', 'क्रम', 'पस्त', 'दिख']",0
1100,"['बावजूद', 'ठोस', 'कदम', 'उठाए', 'गए', 'कारण', 'समस्त', 'बैंकों', 'कर्मचारियों', 'हड़ताल', 'मजबूर', 'पड़ा।']",0
1101,"['कोयला', 'घोटाला', 'मामले', 'अब', 'केंद्रीय', 'सतर्कता', 'आयुक्त', 'जांच', 'करेंगे।']",0
1102,"['पारिवारिक', 'दर्शकों', 'हंसाना', 'पसंद', 'है,', 'इसलिए', 'कभी', 'अश्लील', 'कॉमेडी', 'करेंगे.']",1
1103,"['पक्ष', 'सुनने', 'कलेक्टर', 'आदेश', 'सुरक्षित', 'रख', 'लिया', 'है।']",1
1104,"['अभयपत्र', 'बिना', 'तुम्हें', 'जाने', 'जाएगा']",0
